movie_id,average_sentiment,neg_sentiment,neu_sentiment,pos_sentiment,genres,revenue,runtime,cluster
8675614,-0.9909,0.12,0.782,0.098,"Monster movie, Horror, Supernatural, Creature Film, Cult, Slasher",2260622.0,85.0,3
277667,-0.9995,0.23,0.679,0.09,"Parody, Gross-out film, Comedy, Gross out, Slasher, Teen",278019771.0,88.0,3
76366,0.9568,0.079,0.827,0.094,"Romantic comedy, Sex comedy, Screwball comedy, Black-and-white, Comedy, Romance Film",25000000.0,122.0,1
35669921,0.9874,0.066,0.818,0.116,Drama,1394221.0,120.0,1
2673183,-0.9264,0.09,0.838,0.072,"Science Fiction, Superhero movie, Action/Adventure, Fantasy, Comedy, Drama, Action",19806514.0,99.0,0
2810158,0.9912,0.062,0.826,0.111,"Computer Animation, Family Film, Children's/Family, Comedy, Animation",108000000.0,90.0,1
187616,-0.9954,0.131,0.812,0.057,"Action/Adventure, Science Fiction, Time travel, Adventure, War film",16647800.0,102.0,0
9377241,-0.9991,0.154,0.777,0.07,"Black comedy, Marriage Drama, Drama, Film adaptation",40000000.0,131.0,3
2955883,-0.9785,0.091,0.848,0.061,"Thriller, Crime Fiction, Mystery, Period piece, Drama, Crime Thriller",2466444.0,99.0,0
3673758,0.9873,0.084,0.75,0.166,"Action/Adventure, Western",2600000.0,91.0,2
890407,-0.9885,0.136,0.807,0.058,"Romantic comedy, Indie, Screwball comedy, Satire, Drama, Comedy, Romance Film",10555619.0,103.0,0
26931217,-0.9989,0.156,0.788,0.055,"Thriller, Crime Fiction, Drama, Suspense, Crime Thriller",67876281.0,105.0,3
9317122,-0.999,0.176,0.742,0.083,"Thriller, Crime Fiction, Indie, Family Drama, Drama, Crime Thriller",25032129.0,123.0,3
17816459,-0.9971,0.197,0.743,0.06,"Mystery, Drama, World cinema",22272176.0,110.0,3
1172977,-0.9993,0.16,0.785,0.055,"Action/Adventure, Action, Drama, Adventure, War film",7100000.0,126.0,3
2236324,-0.9311,0.102,0.814,0.084,"Family Film, Fantasy, Comedy",160846332.0,97.0,0
187010,0.9857,0.108,0.746,0.146,"Adventure, Animation, Fantasy, Drama, Music, Family Film",84254167.0,88.0,2
30874145,-0.9045,0.114,0.803,0.083,"Thriller, World cinema, Psychological thriller, Mystery, Drama, Romance Film, Action",2678103.0,117.0,0
193854,-0.9643,0.175,0.774,0.051,"Crime Fiction, Crime Drama, Black-and-white, Drama, Biopic [feature], Prison, Film noir, Courtroom Drama",5641711.0,120.0,3
19887961,-0.9682,0.084,0.854,0.061,"Christian film, Adventure, World cinema, History, Epic, Period piece, Drama, Romance Film, Historical Epic",37828420.0,126.0,0
1180124,-0.9895,0.133,0.78,0.087,"Science Fiction, Melodrama, Horror, Werewolf fiction, Creature Film, Black-and-white, Drama, Teen",2000000.0,76.0,3
3918828,0.9017,0.091,0.802,0.107,"Parody, Comedy",30143795.0,84.0,1
25893091,0.996,0.047,0.844,0.109,"Culture & Society, Bloopers & Candid Camera, Graphic & Applied Arts, Indie, Documentary",5308618.0,87.0,1
15497901,-0.9997,0.207,0.745,0.048,"Thriller, Period piece, Drama, World cinema, Political thriller",16498827.0,150.0,3
950429,-0.9279,0.099,0.821,0.08,"Thriller, Crime Fiction, Indie, World cinema, Mystery, Psychological thriller, Erotic thriller, Drama, Romance Film, Erotica",22441323.0,103.0,0
8057560,0.954,0.087,0.775,0.137,"Romantic drama, Romance Film, Drama",1000000.0,87.0,2
3602324,0.9914,0.047,0.814,0.139,"Romantic drama, Romance Film, Drama, Period piece",26890068.0,129.0,2
30827126,-0.714,0.166,0.834,0.0,Western,1400000.0,75.0,0
364541,-0.9345,0.105,0.805,0.09,"Christmas movie, Children's, Comedy, Family Film, Slapstick",28202109.0,91.0,0
29471340,0.9826,0.09,0.799,0.111,"Computer Animation, Family Film, Comedy, Holiday Film, Animation",147419472.0,97.0,2
26581256,-0.9851,0.138,0.769,0.094,"Drama, Fantasy, Adventure, Teen, Romantic fantasy",705058657.0,117.0,3
3206129,-0.9914,0.161,0.761,0.078,"Biography, Drama, Courtroom Drama",3000000.0,100.0,3
1897341,-0.9981,0.2,0.731,0.069,"History, Biographical film, Drama, War film",120072577.0,142.0,3
5788437,-0.9885,0.132,0.783,0.085,"Crime Fiction, Thriller, Detective fiction, Detective, World cinema, Costume drama, Gothic Film, Mystery, Period piece, Drama, Film adaptation, Crime Thriller, Whodunit",77153487.0,130.0,3
3947,-0.9959,0.14,0.788,0.071,"Thriller, Mystery, Crime Fiction",8551228.0,120.0,3
14864488,-0.9828,0.109,0.848,0.043,"Science Fiction, Action, Horror, Sci-Fi Horror",4000000.0,81.0,0
16732594,-0.1363,0.071,0.863,0.066,"Thriller, Crime Fiction, Period piece, Drama, Crime Thriller",85395.0,105.0,1
30643953,-0.9493,0.116,0.849,0.035,"Crime Fiction, Thriller, Drama",15789762.0,156.0,0
1636672,-0.836,0.077,0.911,0.012,"Crime Fiction, Thriller, Mystery, Period piece, Drama, Crime Thriller, Neo-noir",10005969.0,138.0,0
4211962,0.4215,0.0,0.948,0.052,"Family Film, Comedy",12440858.0,106.0,1
146908,-0.9843,0.142,0.749,0.109,"Thriller, Crime Fiction, Crime Drama, Black-and-white, Mystery, Drama, Romance Film, Film noir",2948386.0,102.0,3
21064505,-0.5994,0.072,0.879,0.049,"Drama, Indie",69816.0,87.0,0
20109381,-0.9994,0.17,0.78,0.05,"Horror, Slasher, World cinema",1760707.0,84.0,3
1498491,-0.8873,0.086,0.871,0.043,"Thriller, Ensemble Film, Science Fiction, Comedy-drama, Fantasy, Comedy, Drama, Black comedy",374743.0,145.0,0
11929259,0.9837,0.087,0.782,0.131,"Romantic comedy, Romance Film, Drama",2000000.0,92.0,2
2259388,-0.9988,0.197,0.754,0.049,"Haunted House Film, Mystery, Horror, Psychological thriller, Psychological horror",378176.0,102.0,3
2345044,-0.9965,0.128,0.818,0.054,"Thriller, Gangster Film, Psychological thriller, Mystery, Drama, Suspense, Crime Thriller, Film noir",4100000.0,120.0,0
14329804,0.0,0.047,0.905,0.047,"Music, World cinema, Drama, Comedy, Slice of life story",14555884.0,85.0,1
12459069,0.1531,0.0,0.974,0.026,"Romantic comedy, Ensemble Film, Romance Film, Comedy-drama, Comedy",44052.0,101.0,1
29027165,0.5574,0.038,0.861,0.1,"Thriller, Mystery, Drama, Japanese Movies",37840539.0,125.0,1
5374465,-0.6908,0.115,0.791,0.094,"Adventure, Children's/Family, Stop motion, Animation, Fantasy, Comedy, Family Film, Children's Fantasy",62372000.0,117.0,0
1722156,-0.9934,0.115,0.818,0.067,"Thriller, Science Fiction, Buddy film, Adventure, Comedy-drama, Action/Adventure, Drama, Comedy, Action",128884132.0,124.0,0
22777559,-0.9735,0.244,0.756,0.0,"Romance Film, Drama",28737.0,107.0,3
42507,-0.9981,0.236,0.685,0.079,"Crime Fiction, Drama, Indie, Psychological thriller",43368779.0,131.0,3
26200483,0.8176,0.061,0.829,0.11,Comedy,376008.0,96.0,1
11347793,-0.9987,0.165,0.728,0.107,"Biography, World cinema, Film adaptation, Biopic [feature], Animation, Period piece, Coming of age, Comedy, War film, Drama, Biographical film",22752488.0,95.0,3
1129041,-0.9869,0.107,0.85,0.044,"Thriller, Historical fiction, History, Political thriller, Epic, Docudrama, Period piece, Drama, War film, Political drama",66579890.0,145.0,0
4410141,-0.9614,0.106,0.843,0.051,"Romantic comedy, Comedy-drama, Workplace Comedy, Drama, Comedy, Film adaptation, Romance Film",44638886.0,105.0,0
1578168,-0.9908,0.113,0.831,0.056,"Indie, Comedy-drama, Period piece, Drama, Black comedy, Coming of age",2036599.0,105.0,0
577663,0.8555,0.041,0.832,0.127,"Romantic comedy, Romance Film, Comedy",18471850.0,95.0,1
996094,-0.9593,0.205,0.76,0.036,"Thriller, Action Thrillers, Psychological thriller, Action/Adventure, Drama, Action",2995527.0,96.0,3
747689,-0.705,0.084,0.869,0.047,"LGBT, Anti-war, Period piece, Cult, Musical, Drama, Comedy, War film",15284643.0,121.0,0
3383848,-0.34,0.071,0.872,0.057,"Road movie, Comedy, Coming of age, Adventure, Children's/Family",1640220.0,96.0,0
26889567,-0.8859,0.144,0.778,0.077,"Romantic drama, Romance Film, Drama, Indie",163265.0,91.0,3
22799606,0.9627,0.023,0.854,0.122,"Thriller, Drama, World cinema",2564074.0,110.0,1
17437774,-0.0258,0.095,0.816,0.089,"Drama, Comedy",1102469.0,110.0,0
1156559,0.8905,0.071,0.828,0.1,"Comedy-drama, Tragicomedy, Drama, Comedy, Indie",8679814.0,89.0,1
4476914,-0.9991,0.166,0.769,0.064,"Thriller, Mystery, Drama, Suspense, Psychological thriller",77566815.0,101.0,3
919005,0.9981,0.1,0.686,0.214,"Musical, Black-and-white",2618000.0,104.0,2
113442,0.7579,0.101,0.79,0.109,"Adventure, History, Docudrama, Period piece, Drama, Film adaptation",21192102.0,193.0,2
3752065,-0.997,0.127,0.828,0.045,"Crime Fiction, Action/Adventure, Western, Drama",9045364.0,122.0,0
3213906,-0.765,0.084,0.875,0.041,"Horror, Comedy, Horror Comedy",43749.0,93.0,0
11639973,-0.7554,0.11,0.809,0.081,"Backstage Musical, Black-and-white, Musical comedy, Musical, Pre-Code, Drama, Romance Film, Musical Drama",2035000.0,84.0,0
24449669,0.4497,0.044,0.881,0.075,"Romantic drama, Romance Film, Marriage Drama, Drama, Indie",1995012.0,89.0,1
30081969,-0.9963,0.13,0.794,0.076,"LGBT, Period piece, Drama, Romance Film",5410553.0,113.0,0
19824573,-0.7783,0.068,0.92,0.012,"Drama, Experimental film, Comedy, Slice of life story, Indie",1007962.0,78.0,0
18050522,-0.3291,0.05,0.95,0.0,"Horror, Indie, Mumblecore, Horror Comedy, Black comedy, Comedy",140106.0,84.0,0
31890421,0.3612,0.053,0.878,0.069,Drama,22978.0,105.0,1
4923868,0.9653,0.074,0.831,0.096,"Biography, Adventure, Children's/Family, Family Drama, Drama, Biopic [feature], Romance Film, Family Film, Family-Oriented Adventure",7294835.0,88.0,1
884742,0.6652,0.069,0.844,0.087,"Romantic drama, Romance Film, Melodrama, Drama, Comedy-drama",3800000.0,115.0,1
9236773,-0.6369,0.101,0.84,0.059,"Historical fiction, Drama, Political drama, War film",305102.0,114.0,0
16706073,0.9958,0.092,0.771,0.137,"Romance Film, Buddy film, Comedy",91636986.0,105.0,2
3703551,-0.9042,0.11,0.843,0.048,Comedy,165952.0,105.0,0
6143584,-0.9949,0.194,0.766,0.04,"Drama, Prison",1531755.0,80.0,3
4286886,-0.9934,0.15,0.774,0.076,"Horror, Teen, Film adaptation",30524763.0,87.0,3
1317604,-0.9502,0.117,0.797,0.086,"Thriller, Action Thrillers, Action/Adventure, Drama, War film, Action",157387195.0,123.0,0
1330877,-0.7351,0.093,0.868,0.039,"Parody, Sex comedy, Cult, Gross-out film, Comedy, Black comedy, Gross out",1914166.0,88.0,0
2216322,0.9718,0.08,0.817,0.103,"Sports, Gross out, Gross-out film, Comedy, Slapstick",12452362.0,106.0,1
18305011,-0.9985,0.185,0.737,0.078,"Action/Adventure, Superhero movie, Animation",6898033.0,74.0,3
2122517,-0.0873,0.107,0.781,0.112,"Romantic drama, Romance Film, Drama, Period piece",50008143.0,102.0,2
5101168,-0.9925,0.137,0.817,0.046,"Thriller, Crime Fiction, Detective fiction, Detective, Action/Adventure, Mystery, Crime Thriller, Action",6492660.0,118.0,0
9990262,0.9982,0.092,0.755,0.153,"Romance Film, Comedy",42013016.0,120.0,2
471370,-0.9997,0.196,0.771,0.033,"Fantasy, Horror, Creature Film, Horror Comedy",61973249.0,92.0,3
2002320,-0.9987,0.18,0.737,0.083,"Cult, Horror, Indie, Teen, Slasher",11642254.0,96.0,3
12485800,0.958,0.059,0.85,0.091,"Musical, Americana, Comedy",75868.0,94.0,1
1662573,0.7184,0.0,0.924,0.076,"Sports, Drama, Film adaptation",388998.0,101.0,1
5649318,0.9582,0.077,0.749,0.173,"Romantic comedy, Romance Film, Comedy, Indie",2420162.0,92.0,2
27702708,0.9786,0.129,0.717,0.154,"Sports, Science Fiction, Action, Drama",295120796.0,127.0,2
1605320,-0.9952,0.152,0.765,0.083,"Crime Fiction, Drama, Indie",4500000.0,87.0,3
5098517,-0.9945,0.17,0.742,0.088,"Romantic comedy, Romance Film, Comedy, Slapstick",18191005.0,85.0,3
1148228,0.9987,0.086,0.755,0.159,"Romance Film, Western, Biography, Musical, Comedy",2500000.0,97.0,2
6392129,-0.9896,0.147,0.746,0.107,"Crime Fiction, Crime Comedy, Boxing, Sports, Drama, Comedy",4836637.0,98.0,3
2202963,-0.9739,0.109,0.802,0.09,"Thriller, Action/Adventure, Action Thrillers, Action, Martial Arts Film",44065653.0,85.0,0
667372,-0.9962,0.123,0.804,0.073,"Thriller, Science Fiction, Fantasy Adventure, Adventure, Supernatural, Children's/Family, Mystery, Fantasy, Children's Fantasy, Family Film",896911078.0,156.0,0
1181830,-0.3182,0.084,0.835,0.08,"Indie, Political satire, Satire, Drama, Comedy, Political cinema",285112.0,102.0,0
2216810,0.9552,0.054,0.842,0.104,"Ensemble Film, Indie, Comedy-drama, Marriage Drama, Drama, Comedy, Black comedy",4013506.0,115.0,1
638349,-0.9442,0.101,0.828,0.071,"Thriller, Action/Adventure, Period piece, Drama, Suspense, Disaster",27945225.0,126.0,0
1880706,-0.9942,0.147,0.818,0.035,"Thriller, Crime Fiction, Remake, Action/Adventure, Drama, Comedy, Crime Thriller, Black comedy, Action",161626121.0,101.0,0
51906,0.9065,0.061,0.866,0.073,"Romantic comedy, Comedy of manners, Comedy-drama, Drama, Comedy, Romance Film",14000000.0,114.0,1
18953471,0.998,0.083,0.756,0.161,"Romance Film, Comedy",225990978.0,104.0,2
3578336,-0.9925,0.13,0.787,0.084,"Thriller, Crime Fiction, Tragedy, Indie, Americana, Mystery, Drama, Crime Thriller",261966.0,90.0,3
1353062,-0.7992,0.092,0.839,0.069,"Crime Fiction, Mystery, Detective fiction, Detective, Black-and-white",460000.0,64.0,0
11526346,-0.9744,0.106,0.842,0.053,"Crime Fiction, Buddy film, Action/Adventure, Comedy, Black comedy, Action",8475466.0,100.0,0
8743877,-0.9952,0.114,0.846,0.04,"Crime Fiction, Thriller, Action",64227.0,86.0,0
18097901,0.9931,0.088,0.69,0.222,"Romantic comedy, Romance Film, Comedy, Black-and-white",603903.0,79.0,2
30581608,0.25,0.054,0.853,0.093,"Crime Fiction, Comedy, Domestic Comedy",1500000.0,79.0,1
17284460,-0.3612,0.085,0.876,0.039,"Ensemble Film, Drama, Indie",60902.0,109.0,0
2207640,-0.9861,0.109,0.852,0.039,"Thriller, Science Fiction, Horror, Indie, Sci-Fi Horror, Psychological thriller",19598588.0,110.0,0
168483,-0.7368,0.113,0.792,0.095,"Comedy, World cinema",20123620.0,92.0,0
205512,-0.9415,0.087,0.836,0.076,"Cult, Parody, Satire, Comedy, Black comedy",18059552.0,108.0,0
36291706,-0.6983,0.058,0.916,0.026,"Family Film, Fantasy, Comedy film",319123.0,85.0,0
6011641,-0.9789,0.096,0.838,0.066,"Drama, Indie",622806.0,96.0,0
13174839,-0.9873,0.125,0.836,0.039,"Thriller, Action/Adventure, World cinema, Action Thrillers, Crime Thriller, Action, Chinese Movies",1792872.0,90.0,0
3751746,0.9758,0.109,0.737,0.154,"Indie, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",13692848.0,101.0,2
13506326,0.4939,0.108,0.775,0.117,"Comedy, Indie",305281.0,100.0,2
2667958,-0.9986,0.134,0.829,0.037,"Natural horror films, Science Fiction, Horror, Sci-Fi Horror, Creature Film, Action/Adventure, Action",11203026.0,107.0,0
772732,-0.9985,0.134,0.826,0.04,"Thriller, Erotica, Psychological thriller, Mystery, Drama, Film adaptation, Crime Thriller, Slasher",65470529.0,103.0,0
5224,-0.9618,0.095,0.839,0.066,"Film à clef, Epic, Black-and-white, Mystery, Period piece, Drama, Political drama",1585634.0,119.0,0
155921,-0.9989,0.191,0.735,0.074,"Thriller, Science Fiction, Adventure, Cult, Fantasy, Time travel, Steampunk",13000000.0,112.0,3
73875,-0.9984,0.141,0.776,0.083,"Crime Fiction, Gangster Film, Drama, Crime Drama",193000000.0,200.0,3
286893,0.9925,0.053,0.82,0.127,"Sports, Family Film, Family Drama, Drama",22750363.0,116.0,1
7927833,-0.9591,0.1,0.833,0.067,"Drama, Indie",394390.0,94.0,0
983731,-0.9997,0.172,0.781,0.047,"Horror, Slasher, Teen, Supernatural",13102295.0,95.0,3
32898123,-0.9979,0.256,0.69,0.055,"Crime Fiction, Thriller, Erotic thriller, Comedy film, Cult, Mystery, Drama, Comedy, Black comedy",2227635.0,102.0,3
9932614,-0.6656,0.11,0.808,0.082,"Screwball comedy, Comedy",5509417.0,101.0,0
5570745,-0.9747,0.106,0.839,0.055,"Family Film, Comedy, Slapstick",37956793.0,94.0,0
3881308,0.9923,0.048,0.791,0.161,"Romance Film, Drama, Comedy",11483669.0,100.0,2
670386,-0.991,0.147,0.779,0.074,"Romantic comedy, Sports, Romance Film, Comedy, Baseball",50888729.0,108.0,3
6446062,-0.9555,0.098,0.82,0.082,"Thriller, Science Fiction, Adventure, Action/Adventure, Glamorized Spy Film, Action",210300000.0,126.0,0
31855265,0.9371,0.083,0.727,0.189,"Biographical film, Drama, Political drama, World cinema",3404191.0,135.0,2
1202791,0.8106,0.093,0.803,0.104,"Family Drama, Musical Drama, Musical, Drama, Romance Film, Family Film, Teen",14867514.0,105.0,1
6043918,0.8476,0.013,0.917,0.07,"Action/Adventure, Action, Comedy, Slapstick",126247.0,83.0,1
431251,0.8074,0.052,0.841,0.106,"Costume drama, Epic, Period piece, Drama, Biopic [feature], Romantic drama, Romance Film, Musical Drama, Musical",9914409.0,121.0,1
2087090,0.743,0.047,0.871,0.082,"Coming of age, Comedy, Teen",32279.0,95.0,1
2175063,-0.9786,0.104,0.824,0.072,"Thriller, Science Fiction, Horror, Indie, Dystopia",5728953.0,93.0,0
106359,-0.7743,0.118,0.777,0.105,"Film adaptation, Drama, Courtroom Drama",53977250.0,129.0,3
5574594,0.9643,0.06,0.858,0.081,"Parody, Cult, Mockumentary, Satire, Comedy",261572744.0,83.0,1
49800,-0.9925,0.102,0.826,0.071,"Thriller, Fantasy Adventure, Japanese Movies, Adventure, Action/Adventure, Fantasy, Action",274703340.0,94.0,0
768808,-0.998,0.203,0.705,0.092,"Horror, Supernatural, Cult, Fantasy, Horror Comedy, Black comedy, Comedy",29359216.0,123.0,3
709369,0.9051,0.039,0.886,0.075,"Culture & Society, Biography, World cinema, Animals, Drama, Family Film, Documentary",9328652.0,91.0,1
2396904,0.9927,0.076,0.822,0.102,"Drama, Musical, Remake, Indie",27118000.0,116.0,1
17441828,0.3612,0.052,0.878,0.07,"History, Experimental film, Animation, Drama, War film, Biographical film, Avant-garde",11125849.0,85.0,1
5454803,-0.989,0.108,0.811,0.081,"Thriller, World cinema, Period piece, Drama, Political thriller, Political drama",11286112.0,137.0,0
17685541,-0.9772,0.174,0.723,0.103,"Romantic drama, Period piece, Drama, Romance Film",2325045.0,114.0,3
2485659,-0.9793,0.118,0.789,0.093,"Crime Fiction, Crime Thriller, Action, Drama, Film adaptation",7241350.0,120.0,0
18188932,-0.9584,0.202,0.777,0.022,"Crime Fiction, Drama, Comedy, World cinema",2705163.0,108.0,3
32002101,0.9674,0.071,0.83,0.099,"Thriller, Romance Film, Drama",11494838.0,96.0,1
509676,-0.971,0.118,0.817,0.065,"Costume drama, Epic, Period piece, Drama, War film, Action, Political drama",26828365.0,124.0,0
12117643,-0.9991,0.177,0.753,0.069,"Thriller, Action/Adventure, Science Fiction, Horror, Indie, Doomsday film, Psychological thriller, Cult, Zombie Film, Disaster, Black comedy",251150.0,103.0,3
9533592,-0.978,0.08,0.875,0.046,"Family Film, Children's, Adventure, Animation, Children's/Family",19000000.0,74.0,0
5638157,-0.0772,0.12,0.756,0.124,"Adventure, Action Comedy, Action/Adventure, Adventure Comedy, Comedy, Action",11834302.0,105.0,2
381543,0.9466,0.085,0.775,0.14,"Thriller, Indie, Action/Adventure, Mystery, Western, Crime Thriller, Adventure",7024389.0,118.0,2
418598,0.9984,0.081,0.744,0.175,"Musical, Drama, Romance Film, Comedy",5100000.0,91.0,2
1682805,-0.9413,0.081,0.853,0.066,"LGBT, Romantic comedy, Comedy of manners, Comedy-drama, Holiday Film, Christmas movie, Drama, Comedy, Romance Film, Domestic Comedy",92283851.0,104.0,0
235418,-0.9991,0.189,0.736,0.075,"Crime Fiction, Albino bias, Buddy film, Buddy cop, Action/Adventure, Thriller, Comedy, Action",120207127.0,117.0,3
10536985,0.7964,0.04,0.859,0.101,"Romantic comedy, Ensemble Film, Indie, Comedy-drama, Cult, Drama, Comedy, Romance Film",13330.0,92.0,1
8972250,0.9982,0.085,0.75,0.166,"Romantic comedy, Romance Film, Musical, Comedy, Filmed Play",4500000.0,110.0,2
1744593,0.886,0.065,0.811,0.124,"Action/Adventure, Romantic comedy, Action, Comedy",101393569.0,115.0,1
10483931,-0.9041,0.114,0.793,0.093,"Romantic comedy, Romance Film, Comedy, Slapstick",11492406.0,91.0,0
845738,-0.9952,0.19,0.772,0.038,"Thriller, Mystery, Action, Psychological thriller, Action/Adventure",17637950.0,120.0,3
